ID,Tipo de habitación,Título,Tipología,Ciudad,Municipio,Localización,Precio por noche Agosto,Precio por noche Octubre,Precio Medio,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
00000000000024951832,"Alojamiento entero: vivienda en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.7647,3.1539",,,,4.81,16,3,2,4,4
00000000000024973066,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5677,2.64584",,200,200,,,1,1,1,4
00000000000024979495,"Alojamiento entero: villa en Playa de Muro, España",Alojamiento entero,Alojamiento,Mallorca,Playa de Muro,,,,,,,3,5,0,6
00000000000025019959,"Alojamiento entero: vivienda en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.57572,2.63348",450,200,325,4.19,16,3,2,2,5
00000000000025130056,"Alojamiento entero: piso en Port d´Alcudia, España",Alojamiento entero,Alojamiento,Mallorca,Port d´Alcudia,,,,,4.56,36,4,2,6,8
00000000000025136918,"Alojamiento entero: vivienda en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,1100,1100,,,6,5,9,2
00000000000025177890,"Alojamiento entero: villa en Andratx, España",Alojamiento entero,Alojamiento,Mallorca,Andratx,"39.55446,2.43559",,,,4.5,6,3,3,4,6
00000000000025177976,"Alojamiento entero: vivienda en Port d'Alcudia, España",Alojamiento entero,Alojamiento,Mallorca,Port d'Alcudia,"39.83741,3.11945",,184,184,4.64,11,3,3,4,6
00000000000025218107,"Alojamiento entero: vivienda en Son Moll, España",Alojamiento entero,Alojamiento,Mallorca,Son Moll,"39.70358,3.4534",,,,,,3,2,4,6
00000000000025274808,"Alojamiento entero: chalet en Font de Sa Cala, España",Alojamiento entero,Alojamiento,Mallorca,Font de Sa Cala,"39.68713,3.44828",,,,5.0,6,3,3,6,6
00000000000025298936,"Alojamiento entero: piso en Can Pastilla, España",Alojamiento entero,Alojamiento,Mallorca,Can Pastilla,,,,,,,2,1,4,4
00000000000025298941,"Alojamiento entero: piso en Can Pastilla, España",Alojamiento entero,Alojamiento,Mallorca,Can Pastilla,,,,,,,2,1,4,4
00000000000025298945,"Alojamiento entero: piso en Can Pastilla, España",Alojamiento entero,Alojamiento,Mallorca,Can Pastilla,,,,,,,2,1,4,4
00000000000025298946,"Alojamiento entero: piso en Can Pastilla, España",Alojamiento entero,Alojamiento,Mallorca,Can Pastilla,"39.53559,2.71092",,233,233,,,2,1,4,4
00000000000025369411,"Alojamiento entero: piso en Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,Son Servera,"39.6052,3.3866",,,,4.64,53,3,2,7,8
00000000000025379066,"Alojamiento entero: piso en Calvià, España",Alojamiento entero,Alojamiento,Mallorca,Calvià,"39.50873,2.53557",,195,195,4.85,156,1,1,2,4
00000000000025408361,"Alojamiento entero: piso en Can picafort , España",Alojamiento entero,Alojamiento,Mallorca,Can picafort,"39.7684,3.1501",188,84,136,4.66,38,1,1,2,4
00000000000025474896,"Alojamiento entero: villa en Cala Millor, España",Alojamiento entero,Alojamiento,Mallorca,Cala Millor,,,,,,2,4,4,6,8
00000000000025483222,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.58349,2.64817",65,65,65,,,1,1,1,
00000000000025539094,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,490,350,420,,,3,2,5,6
00000000000025674576,"Alojamiento entero: piso en Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,Son Servera,,,,,4.81,70,3,2,7,6
00000000000025764659,"Caravana/autocaravana en Sant Llorenç des Cardassar, España",Caravana/autocaravana,Caravana/autocaravana,Mallorca,Sant Llorenç des Cardassar,,,99,99,,,1,1,1,2
00000000000025796016,"Alojamiento entero: villa en Port d´Alcudia, España",Alojamiento entero,Alojamiento,Mallorca,Port d´Alcudia,"39.83754,3.12192",,255,255,4.55,11,3,2,6,6
00000000000025824042,"Alojamiento entero: vivienda en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.8247,3.1158",,242,242,4.79,14,4,2,5,8
00000000000025830287,"Alojamiento entero: piso en Cala Ratjada, España",Alojamiento entero,Alojamiento,Mallorca,Cala Ratjada,"39.71093,3.45785",,124,124,4.1,10,2,5,4,4
00000000000025892258,"Alojamiento entero: villa en Deià, España",Alojamiento entero,Alojamiento,Mallorca,Deià,,711,495,603,4.94,51,4,2,5,6
00000000000025916312,"Alojamiento entero: vivienda en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5081,2.7519",,181,181,4.44,18,2,2,4,5
00000000000025928098,"Alojamiento entero: piso en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,,197,88,142,3.91,22,1,1,2,4
00000000000026050509,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.56943,2.65728",,65,65,,,1,1,1,
00000000000026081631,"Alojamiento entero: apto. residencial en Magalluf, Islas Baleares, España",Alojamiento entero,Alojamiento,Mallorca,Islas Baleares,"39.5083,2.5349",,130,130,,,1,1,2,4
00000000000026095916,"Alojamiento entero: chalet en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.75693,3.15639",,260,260,4.92,24,4,2,6,8
00000000000026152375,"Alojamiento entero: apartamento con servicios en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,250,250,,,2,2,3,4
00000000000026191782,"Alojamiento entero: vivienda en Es Carregador, España",Alojamiento entero,Alojamiento,Mallorca,Es Carregador,,,,,4.67,3,6,4,0,2
00000000000026208330,"Alojamiento entero: apartamento con servicios en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5739,2.6506",,250,250,,,2,2,3,4
00000000000026211902,"Alojamiento entero: apartamento con servicios en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5739,2.6506",,250,250,,,2,2,3,4
00000000000026343205,"Alojamiento entero: piso en Port d´Alcudia, España",Alojamiento entero,Alojamiento,Mallorca,Port d´Alcudia,,,96,96,4.0,8,2,1,4,4
00000000000026346621,"Habitación en hotel en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.5793,2.64104",241,178,210,4.61,275,1,1,2,2
00000000000026402900,"Alojamiento entero: casa de invitados en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5574,2.62306",150,,150,,,1,5,2,2
00000000000026466105,"Alojamiento entero: apartamento con servicios en CALA MILLOR (SON SERVERA), España",Alojamiento entero,Alojamiento,Mallorca,CALA MILLOR (SON SERVERA),,,69,69,4.73,49,1,1,,2
00000000000026513477,"Alojamiento entero: vivienda en Alcudia, España",Alojamiento entero,Alojamiento,Mallorca,Alcudia,,,193,193,4.58,12,3,4,6,6
00000000000026590852,"Alojamiento entero: chalet en Es Carregador, España",Alojamiento entero,Alojamiento,Mallorca,Es Carregador,"39.68956,3.45114",,,,4.67,30,3,2,5,6
00000000000026833940,"Alojamiento entero: loft en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5708,2.6512",,,,4.85,88,1,1,1,2
00000000000026833942,"Alojamiento entero: loft en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,,,228,228,4.8,92,1,1,1,2
00000000000026837313,"Alojamiento entero: loft en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5708,2.6512",260,228,244,,,1,1,1,2
00000000000026837314,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5708,2.6512",,,,,,2,2,3,4
00000000000026851836,"Alojamiento entero: vivienda en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.75987,3.15909",434,245,340,4.41,34,5,3,9,0
00000000000026856143,"Alojamiento entero: piso en Palmanova , España",Alojamiento entero,Alojamiento,Mallorca,Palmanova,"39.5181,2.5355",,64,64,4.39,636,1,1,3,3
00000000000026891925,"Alojamiento entero: piso en Cala Millor, España",Alojamiento entero,Alojamiento,Mallorca,Cala Millor,,,,,4.91,112,1,1,2,3
00000000000027223256,"Alojamiento entero: vivienda en ALCÚDIA , España",Alojamiento entero,Alojamiento,Mallorca,ALCÚDIA,"39.8158,3.1116",,,,4.87,15,3,2,4,6
00000000000027246744,"Alojamiento entero: piso en Port d'Alcudia, España",Alojamiento entero,Alojamiento,Mallorca,Port d'Alcudia,"39.8197,3.1155",,,,,,3,1,5,6
00000000000027321146,"Alojamiento entero: vivienda en Capdepera, Islas Baleares, España",Alojamiento entero,Alojamiento,Mallorca,Islas Baleares,,,300,300,4.67,3,4,2,8,8
00000000000027327049,"Alojamiento entero: casa rural en Sant Llorenç Des Cardassar, España",Alojamiento entero,Alojamiento,Mallorca,Sant Llorenç Des Cardassar,,,,,4.5,6,4,2,6,6
00000000000027351825,"Habitación en hotel boutique en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.572075,2.649496",376,288,332,4.3,10,1,1,2,2
00000000000027448371,"Alojamiento entero: villa en cala ratjada, España",Alojamiento entero,Alojamiento,Mallorca,cala ratjada,"39.7083,3.4573",,247,247,5.0,3,3,2,5,6
00000000000027456117,"Alojamiento entero: vivienda en Can Pastilla, España",Alojamiento entero,Alojamiento,Mallorca,Can Pastilla,"39.53835,2.70998",,,,4.92,72,5,2,7,6
00000000000027531883,"Alojamiento entero: vivienda en Port d'Alcudia, España",Alojamiento entero,Alojamiento,Mallorca,Port d'Alcudia,"39.82784,3.11514",,,,4.69,16,3,3,4,5
00000000000027646059,"Alojamiento entero: vivienda en Santa Ponça, España",Alojamiento entero,Alojamiento,Mallorca,Santa Ponça,"39.50433,2.47274",690,690,690,5.0,4,6,5,9,2
00000000000027647513,"Alojamiento entero: villa en Llucmajor, España",Alojamiento entero,Alojamiento,Mallorca,Llucmajor,,,,,,,8,6,1,2
00000000000027702863,"Alojamiento entero: apto. residencial en Santa Ponça, España",Alojamiento entero,Alojamiento,Mallorca,Santa Ponça,,,200,200,4.71,56,2,1,4,5
00000000000027843903,"Alojamiento entero: apartamento con servicios en CALA MILLOR (SON SERVERA), España",Alojamiento entero,Alojamiento,Mallorca,CALA MILLOR (SON SERVERA),,,89,89,4.81,64,1,1,2,3
00000000000027873851,"Alojamiento entero: piso en Port de Pollença, España",Alojamiento entero,Alojamiento,Mallorca,Port de Pollença,"39.90544,3.08113",129,,129,,,1,1,2,2
00000000000027894703,"Alojamiento entero: villa en Ca'n Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Ca'n Picafort,"39.76054,3.16226",,,,4.71,31,6,6,2,2
00000000000027896942,"Alojamiento entero: villa en Palma de Mallorca, España",Alojamiento entero,Alojamiento,Mallorca,Palma de Mallorca,"39.5219,2.743",,,,4.68,28,5,4,0,0
00000000000027948925,"Alojamiento entero: vivienda en Cala Blava, España",Alojamiento entero,Alojamiento,Mallorca,Cala Blava,"39.4797,2.7353",,,,4.21,28,4,3,6,8
00000000000027956647,"Alojamiento entero: piso en Alcudia, España",Alojamiento entero,Alojamiento,Mallorca,Alcudia,"39.84158,3.13293",,,,4.79,121,2,1,3,4
00000000000028000602,"Alojamiento entero: piso en Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,Son Servera,"39.60558,3.38662",,95,95,4.8,56,3,2,4,6
00000000000028069183,"Alojamiento entero: vivienda en Muro, España",Alojamiento entero,Alojamiento,Mallorca,Muro,"39.7933,3.123",,130,130,5.0,7,3,2,4,6
00000000000028087962,"Alojamiento entero: vivienda en Muro, España",Alojamiento entero,Alojamiento,Mallorca,Muro,"39.80945,3.11493",225,148,186,4.33,6,3,2,6,6
00000000000028133206,"Alojamiento entero: villa en Santa Ponça, España",Alojamiento entero,Alojamiento,Mallorca,Santa Ponça,,846,,846,,,6,5,9,1
00000000000028146691,"Alojamiento entero: piso en Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,Son Servera,,,,,4.78,40,3,1,5,6
00000000000028156207,"Alojamiento entero: vivienda en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.76576,3.15438",,,,4.72,25,3,2,5,6
00000000000028172104,"Alojamiento entero: vivienda en Cala Ratjada, España",Alojamiento entero,Alojamiento,Mallorca,Cala Ratjada,,,,,,,3,3,4,6
00000000000028208817,"Alojamiento entero: vivienda vacacional en Pollença, España",Alojamiento entero,Alojamiento,Mallorca,Pollença,"39.9073,3.0833",,,,,,3,2,5,6
00000000000028213763,"Alojamiento entero: piso en Pollença, España",Alojamiento entero,Alojamiento,Mallorca,Pollença,,,,,4.63,127,2,2,3,4
00000000000028276713,"Alojamiento entero: casa rural en Muro, España",Alojamiento entero,Alojamiento,Mallorca,Muro,"39.81006,3.11458",,,,4.65,17,4,3,7,8
00000000000028313200,"Habitación privada en: piso en Palma, España",Habitación privada en,Habitación,Mallorca,Palma,,,,,4.51,55,1,5,1,2
00000000000028334142,"Alojamiento entero: piso en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.5084,2.75027",,210,210,4.55,99,3,5,3,6
00000000000028353890,"Alojamiento entero: vivienda en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,,,165,165,4.39,18,3,2,4,6
00000000000028379925,"Habitación en Palma, España",Habitación,Habitación,Mallorca,Palma,"39.58214,2.65829",,65,65,,,1,1,1,
00000000000028387681,"Alojamiento entero: vivienda en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.7639,3.1533",,,,,,3,2,5,6
00000000000028430493,"Alojamiento entero: vivienda en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.76383,3.1554",,165,165,4.79,24,3,2,4,6
00000000000028450960,"Alojamiento entero: vivienda en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,,,299,299,4.79,14,4,2,6,8
00000000000028575244,"Alojamiento entero: apto. residencial en Cala Ratjada, España",Alojamiento entero,Alojamiento,Mallorca,Cala Ratjada,,,84,84,,,1,1,2,2
00000000000028680524,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.8399,3.1256",,,,4.11,19,2,1,3,4
00000000000028768362,"Alojamiento entero: apto. residencial en Port d'Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Port d'Alcúdia,"39.84275,3.12738",,100,100,4.65,52,1,1,1,2
00000000000028794163,"Alojamiento entero: vivienda en Palma de Mallorca, España",Alojamiento entero,Alojamiento,Mallorca,Palma de Mallorca,"39.5744,2.6379",,184,184,4.09,56,2,1,3,4
00000000000028876993,"Alojamiento entero: vivienda en Santa Ponça, España",Alojamiento entero,Alojamiento,Mallorca,Santa Ponça,"39.49749,2.46788",,,,,1,3,3,6,6
00000000000028886222,"Alojamiento entero: vivienda en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,"39.763,3.1556",,204,204,4.54,13,3,2,4,6
00000000000028951439,"Alojamiento entero: piso en Port d'Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Port d'Alcúdia,"39.84128,3.13108",,116,116,4.58,50,3,1,3,4
00000000000029018387,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.84182,3.13144",534,,534,4.67,3,2,1,3,4
00000000000029114927,"Alojamiento entero: chalet en Ca´n Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Ca´n Picafort,"39.7655,3.1537",,,,5.0,7,3,2,4,6
00000000000029143389,"Alojamiento entero: piso en Alcudia, España",Alojamiento entero,Alojamiento,Mallorca,Alcudia,,,202,202,4.52,23,2,2,3,4
00000000000029145707,"Alojamiento entero: adosado en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.82988,3.11662",,236,236,4.56,9,4,5,5,6
00000000000029148176,"Alojamiento entero: piso en Alcudia, España",Alojamiento entero,Alojamiento,Mallorca,Alcudia,"39.8282,3.1173",,,,4.77,30,3,2,4,5
00000000000029373446,"Alojamiento entero: piso en Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,Son Servera,,,,,5.0,3,2,1,3,4
00000000000029401340,"Alojamiento entero: chalet en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.58024,2.66083",,,,4.63,108,5,3,5,6
00000000000029425819,"Alojamiento entero: piso en Cala Ratjada, España",Alojamiento entero,Alojamiento,Mallorca,Cala Ratjada,"39.71246,3.45759",,,,4.52,50,3,2,4,6
00000000000029425877,"Alojamiento entero: piso en Cala Ratjada, España",Alojamiento entero,Alojamiento,Mallorca,Cala Ratjada,,,,,4.68,41,3,2,6,6
00000000000029471491,"Alojamiento entero: casa rural en Muro, España",Alojamiento entero,Alojamiento,Mallorca,Muro,,,,,5.0,7,3,3,3,6
00000000000029472690,"Alojamiento entero: villa en Muro, España",Alojamiento entero,Alojamiento,Mallorca,Muro,"39.81021,3.11709",,195,195,,,3,3,4,6
00000000000029479711,"Alojamiento entero: villa en Palma de Mallorca, España",Alojamiento entero,Alojamiento,Mallorca,Palma de Mallorca,"39.53881,2.7619",769,332,550,3.96,25,4,3,8,8
00000000000029515661,"Alojamiento entero: piso en Pollença, España",Alojamiento entero,Alojamiento,Mallorca,Pollença,"39.90094,3.07864",,,,,,3,2,5,6
00000000000029602834,"Alojamiento entero: vivienda en Santanyí, España",Alojamiento entero,Alojamiento,Mallorca,Santanyí,"39.3634,3.23",,,,,,5,3,0,0
00000000000029603726,"Alojamiento entero: apto. residencial en Puerto de Alcudia, España",Alojamiento entero,Alojamiento,Mallorca,Puerto de Alcudia,"39.84296,3.12689",,,,4.75,48,1,1,2,2
00000000000029629969,"Alojamiento entero: piso en Port D&#039;Alcudia, España",Alojamiento entero,Alojamiento,Mallorca,Port D&#039;Alcudia,"39.84101,3.13321",,,,4.76,25,1,1,2,2
00000000000029645529,"Alojamiento entero: piso en Port d'Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Port d'Alcúdia,"39.82356,3.1149",,127,127,,,1,1,1,3
00000000000029645535,"Alojamiento entero: piso en Port d'Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Port d'Alcúdia,"39.82778,3.11736",,,,,,3,2,5,6
00000000000029652746,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.84273,3.1326",,,,,,4,5,5,8
00000000000029677096,"Alojamiento entero: piso en Son Servera, España",Alojamiento entero,Alojamiento,Mallorca,Son Servera,"39.6156,3.3923",,,,4.75,12,2,1,3,4
00000000000029696384,"Alojamiento entero: chalet en El Arenal, España",Alojamiento entero,Alojamiento,Mallorca,El Arenal,"39.50422,2.7575",,,,,,3,2,4,5
00000000000029707134,"Alojamiento entero: adosado en Palma, España",Alojamiento entero,Alojamiento,Mallorca,Palma,"39.55999,2.66855",495,,495,4.72,18,3,2,3,5
00000000000029890891,"Habitación privada en: piso en Palma, España",Habitación privada en,Habitación,Mallorca,Palma,,75,55,65,,,1,1,1,2
00000000000030055530,"Alojamiento entero: piso en Port d´Alcudia, España",Alojamiento entero,Alojamiento,Mallorca,Port d´Alcudia,"39.8416,3.1342",,135,135,,2,3,2,5,6
00000000000030055532,"Alojamiento entero: piso en Alcudia, España",Alojamiento entero,Alojamiento,Mallorca,Alcudia,"39.8165,3.1165",,,,5.0,7,3,5,4,6
00000000000030084344,"Alojamiento entero: vivienda en Can Picafort, España",Alojamiento entero,Alojamiento,Mallorca,Can Picafort,,,,,3.94,18,5,3,7,9
00000000000030154107,"Alojamiento Luxury en puerto d'andratx, Mallorca, España",Alojamiento Luxury,Alojamiento,Mallorca,Mallorca,"39.57391,2.41814",,,,,,4,5,4,8
00000000000030175244,"Alojamiento entero: piso en Cala Bona, España",Alojamiento entero,Alojamiento,Mallorca,Cala Bona,,,150,150,5.0,6,3,2,6,6
00000000000030175906,"Alojamiento entero: piso en Alcúdia, España",Alojamiento entero,Alojamiento,Mallorca,Alcúdia,"39.81799,3.11486",,,,4.62,13,3,2,5,6
00000000000030180649,"Alojamiento entero: piso en Puerto de Alcudia , España",Alojamiento entero,Alojamiento,Mallorca,Puerto de Alcudia,"39.81903,3.11548",,,,4.88,49,3,2,5,6
00000000000030202792,"Alojamiento entero: piso en Puerto de Alcudia , España",Alojamiento entero,Alojamiento,Mallorca,Puerto de Alcudia,,,,,4.74,53,3,5,0,6
00000000000030220636,"Alojamiento entero: villa en Arenal, España",Alojamiento entero,Alojamiento,Mallorca,Arenal,"39.49758,2.74969",,488,488,4.78,36,3,2,4,6
00000000000030222016,"Alojamiento entero: piso en Alcudia, España",Alojamiento entero,Alojamiento,Mallorca,Alcudia,,,137,137,4.15,33,2,2,3,4
