ID,Tipo de habitación,Ciudad,Localización,Precio por noche Octubre,Precio por noche Agosto,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
943407658046118425,"Alojamiento entero: loft en Valencia, España",Valencia,"39.4954,-0.3624",No disponible en Octubre,159 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
973854286160519904,"Alojamiento entero: piso en València, España",Valencia,"39.4571,-0.3582",160 €,No disponible en Agosto,"5,0",3 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
725709692225103122,"Habitación en Valencia, España",Valencia,"39.49758,-0.39511",34 €,34 €,"4,52",23 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
49592018,"Alojamiento entero: casa rural en València, España",Valencia,"39.42068,-0.3408",120 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,5 baños,No especificado,4 viajeros
748234863169693538,"Habitación en València, España",Valencia,"39.46379,-0.37288",No disponible en Octubre,No disponible en Agosto,"4,81",140 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
13367614,"Alojamiento entero: piso en València, España",Valencia,"39.46991,-0.37621",No disponible en Octubre,No disponible en Agosto,"4,79",408 evaluaciones,2 dormitorios,2 baños,2 camas,4 viajeros
878110612941941127,"Habitación en València, España",Valencia,"39.469779,-0.399017",150 €,153 €,"4,86",7 evaluaciones,3 dormitorios,baño compartido,No especificado,No especificado
10410346,"Alojamiento entero: piso en València, España",Valencia,"39.45812,-0.36721",No disponible en Octubre,No disponible en Agosto,"4,62",65 evaluaciones,3 dormitorios,1 baño,3 camas,4 viajeros
49963878,"Alojamiento entero: loft en València, España",Valencia,"39.46232,-0.37205",80 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
884156473125191014,"Alojamiento entero: piso en València, España",Valencia,"39.460936,-0.345212",No disponible en Octubre,171 €,"4,80",5 evaluaciones,3 dormitorios,1 baño,3 camas,6 viajeros
888923154285337281,"Habitación en Valencia, España",Valencia,"39.45688,-0.35911",70 €,70 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,No especificado,No especificado
50621566,"Alojamiento entero: loft en València, España",Valencia,"39.47257,-0.32898",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,2 camas,4 viajeros
569426498581100449,"Alojamiento entero: piso en València, España",Valencia,"39.47935,-0.37802",130 €,140 €,"4,86",84 evaluaciones,1 dormitorio,1 baño,3 camas,4 viajeros
23710339,"Alojamiento entero: piso en València, España",Valencia,"39.4771,-0.3777",130 €,150 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,3 camas,4 viajeros
23909796,"Alojamiento entero: piso en València, España",Valencia,"39.47303,-0.32959",No disponible en Octubre,No disponible en Agosto,"4,78",158 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
881088577644145863,"Habitación en València, España",Valencia,"39.47443,-0.32972",33 €,No disponible en Agosto,Sin valoraciones,Política de Cookies,1 dormitorio,baño compartido,No especificado,No especificado
839209709975019790,"Alojamiento entero: piso en Mislata, España",Valencia,"39.4749,-0.4197",115 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,4 camas,5 viajeros
1139887494512110058,"Alojamiento entero: piso en València, España",Valencia,"39.45443,-0.38801",90 €,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,1 baño,No especificado,4 viajeros
967251507632445709,"Alojamiento entero: vivienda en València, España",Valencia,"39.474,-0.3288",141 €,No disponible en Agosto,"4,83",6 evaluaciones,1 dormitorio,5 baños,2 camas,2 viajeros
1114725550607049314,"Habitación en València, España",Valencia,"39.471003,-0.402597",30 €,30 €,Nuevo,2 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
692161782115483450,"Alojamiento entero: apto. residencial en València, España",Valencia,"39.47216,-0.33427",95 €,No disponible en Agosto,"4,92",13 evaluaciones,1 dormitorio,2 baños,2 camas,4 viajeros
17528101,"Alojamiento entero: piso en València, España",Valencia,"39.4138,-0.3345",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
25435328,"Alojamiento entero: loft en Valencia, España",Valencia,"39.49484,-0.36191",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Política de Cookies,1 dormitorio,1 baño,1 cama,2 viajeros
910095260259050043,"Alojamiento entero: piso en Valencia, España",Valencia,"39.4717,-0.3778",No disponible en Octubre,No disponible en Agosto,"4,75",12 evaluaciones,1 dormitorio,1 baño,No especificado,2 viajeros
1136997946103947247,"Habitación en Burjassot, España",Valencia,"39.512516,-0.414735",20 €,30 €,Nuevo,2 evaluaciones,0 dormitorios,baño compartido,No especificado,No especificado
43472601,"Alojamiento entero: apto. residencial en València, España",Valencia,"39.45232,-0.36007",108 €,300 €,"4,0",11 evaluaciones,2 dormitorios,1 baño,2 camas,6 viajeros
23265780,"Alojamiento entero: piso en València, España",Valencia,"39.48439,-0.38539",No disponible en Octubre,195 €,"4,83",127 evaluaciones,2 dormitorios,1 baño,2 camas,4 viajeros
1022273456453727358,"Alojamiento entero: piso en València, España",Valencia,"39.4572,-0.3582",180 €,No disponible en Agosto,Sin valoraciones,2 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
5744385,"Habitación en València, España",Valencia,"39.486341,-0.367015",38 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
49926833,"Alojamiento entero: apto. residencial en València, España",Valencia,"39.4547,-0.359",70 €,No disponible en Agosto,"4,58",74 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
1071051901060054218,"Alojamiento entero: apartamento con servicios en València, España",Valencia,"39.4621,-0.3727",215 €,215 €,"4,75",8 evaluaciones,1 dormitorio,1 baño,3 camas,4 viajeros
1151590331695782803,"Habitación privada en: piso en València, España",Valencia,"39.478841,-0.327888",40 €,40 €,Nuevo,Política de Cookies,1 dormitorio,2 baños,No especificado,2 viajeros
709162753361572123,"Alojamiento entero: piso en València, España",Valencia,"39.479317,-0.382286",136 €,167 €,"4,71",58 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
700752561471145610,"Habitación en Valencia, España",Valencia,"39.4683,-0.3839",37 €,34 €,"4,52",44 evaluaciones,4 dormitorios,baño compartido,No especificado,No especificado
1094834084382559312,"Alojamiento entero: piso en València, España",Valencia,"39.471587,-0.3799",No disponible en Octubre,No disponible en Agosto,"4,63",8 evaluaciones,2 dormitorios,2 baños,No especificado,4 viajeros
25079627,"Alojamiento entero: piso en Valencia / València, España",Valencia,"39.45323,-0.36139",351 €,No disponible en Agosto,"4,0",5 evaluaciones,2 dormitorios,1 baño,3 camas,6 viajeros
1008360732304283498,"Alojamiento entero: apartamento con servicios en València, España",Valencia,"39.4795,-0.3315",134 €,No disponible en Agosto,"4,82",17 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
1086468473627642011,"Habitación en València, España",Valencia,"39.465256,-0.394526",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,2 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
15071471,"Habitación en València, España",Valencia,"39.4736,-0.3579",42 €,42 €,"4,78",49 evaluaciones,3 dormitorios,baño compartido,1 cama,No especificado
1009125284485694795,"Alojamiento entero: piso en València, España",Valencia,"39.473302,-0.328414",No disponible en Octubre,300 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,1 baño,No especificado,6 viajeros
757017589001264110,"Habitación en València, España",Valencia,"39.4853,-0.37803",50 €,50 €,"4,33",12 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1001390543388726509,"Alojamiento entero: piso en València, España",Valencia,"39.4873,-0.3892",157 €,157 €,"4,76",29 evaluaciones,2 dormitorios,1 baño,2 camas,3 viajeros
23071150,"Alojamiento entero: loft en València, España",Valencia,"39.45447,-0.38989",No disponible en Octubre,No disponible en Agosto,"4,80",186 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
37321576,"Habitación en Valencia, España",Valencia,"39.47323,-0.38567",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,2 camas,No especificado
1151986472225903829,"Alojamiento entero: vivienda en València, España",Valencia,"39.46304,-0.37394",70 €,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,No especificado,4 viajeros
1125896207596011205,"Alojamiento entero: piso en València, España",Valencia,"39.4847,-0.3709",255 €,542 €,Nuevo,1 evaluación,1 dormitorio,1 baño,2 camas,4 viajeros
648310671865845170,"Alojamiento entero: loft en València, España",Valencia,"39.47378,-0.36075",No disponible en Octubre,127 €,"4,69",51 evaluaciones,1 dormitorio,1 baño,No especificado,2 viajeros
41177555,"Alojamiento entero: piso en València, España",Valencia,"39.48652,-0.37981",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,5 baños,3 camas,4 viajeros
1088944938874844963,"Alojamiento entero: piso en València, España",Valencia,"39.482352,-0.373697",65 €,100 €,"4,50",4 evaluaciones,1 dormitorio,1 baño,1 cama,3 viajeros
938377312774294808,"Habitación en València, España",Valencia,"39.451617,-0.33526",35 €,No disponible en Agosto,"4,33",3 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
6406953,"Alojamiento entero: piso en València, España",Valencia,"39.47591,-0.38118",No disponible en Octubre,No disponible en Agosto,"4,79",246 evaluaciones,3 dormitorios,2 baños,3 camas,5 viajeros
1107775165694079399,"Alojamiento entero: piso en València, España",Valencia,"39.479702,-0.328582",154 €,242 €,"4,89",9 evaluaciones,2 dormitorios,1 baño,4 camas,5 viajeros
1100519760885222791,"Habitación en València, España",Valencia,"39.496543,-0.367879",53 €,53 €,Sin valoraciones,1 evaluación,1 dormitorio,baño compartido,1 cama,No especificado
1112911521321007433,"Alojamiento entero: piso en València, España",Valencia,"39.4768,-0.3282",104 €,137 €,Nuevo,1 evaluación,2 dormitorios,1 baño,No especificado,3 viajeros
1018063891078278971,"Alojamiento entero: piso en València, España",Valencia,"39.4507,-0.3852",240 €,253 €,Sin evaluaciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,4 dormitorios,1 baño,4 camas,7 viajeros
845660020197985218,"Alojamiento entero: piso en València, España",Valencia,"39.469818,-0.392599",120 €,120 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,2 camas,6 viajeros
647541747672319535,"Habitación en València, España",Valencia,"39.47215,-0.35423",No disponible en Octubre,No disponible en Agosto,"4,80",84 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
652325137945285960,"Alojamiento entero: piso en Valencia, España",Valencia,"39.44591,-0.3481",No disponible en Octubre,160 €,"4,78",32 evaluaciones,2 dormitorios,1 baño,No especificado,4 viajeros
51537799,"Alojamiento entero: apto. residencial en València, España",Valencia,"39.45951,-0.35905",125 €,No disponible en Agosto,"4,70",66 evaluaciones,2 dormitorios,2 baños,3 camas,5 viajeros
760843440097984618,"Alojamiento entero: piso en València, España",Valencia,"39.46205,-0.37429",144 €,175 €,"4,47",64 evaluaciones,2 dormitorios,1 baño,2 camas,4 viajeros
1145106173050203663,"Alojamiento entero: piso en Valencia, España",Valencia,"39.47259,-0.38247",No disponible en Octubre,No disponible en Agosto,Nuevo,Política de Cookies,1 dormitorio,1 baño,No especificado,2 viajeros
755825648298136089,"Habitación en València, España",Valencia,"39.49725,-0.36921",No disponible en Octubre,No disponible en Agosto,"4,62",21 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
45859103,"Habitación en València, España",Valencia,"39.47413,-0.36819",57 €,67 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
1004022632273887581,"Habitación en Alboraya, España",Valencia,"39.500166,-0.353968",37 €,37 €,Sin valoraciones,1 evaluación,1 dormitorio,baño compartido,No especificado,No especificado
732479298914515949,"Habitación en València, España",Valencia,"39.4669,-0.3408",23 €,22 €,"4,80",25 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
23048212,"Habitación en València, España",Valencia,"39.46314,-0.40258",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
13536223,"Alojamiento entero: piso en València, España",Valencia,"39.4665,-0.3658",No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,1 baño,4 camas,5 viajeros
841958313869901837,"Habitación en València, España",Valencia,"39.49401,-0.36954",60 €,60 €,"3,80",5 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
876645498452777636,"Habitación en Torrent, España",Valencia,"39.43927,-0.45969",19 €,19 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,Sin baños,1 cama,No especificado
691931249336710053,"Alojamiento entero: piso en València, España",Valencia,"39.47804,-0.37944",133 €,150 €,"4,56",59 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
1145516244549126927,"Alojamiento entero: piso en València, España",Valencia,"39.46024,-0.37196",No disponible en Octubre,149 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
1122375443591651478,"Alojamiento entero: piso en València, España",Valencia,"39.460809,-0.369687",No disponible en Octubre,No disponible en Agosto,"5,0",3 evaluaciones,4 dormitorios,2 baños,5 camas,8 viajeros
1094766604019218862,"Habitación en València, España",Valencia,"39.46752,-0.37462",206 €,206 €,"4,86",7 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
1102646954256995239,"Habitación en Benicalap, España",Valencia,"39.49229,-0.40164",74 €,74 €,"3,67",3 evaluaciones,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
650256743544934900,"Habitación en Valencia, España",Valencia,"39.47701,-0.34961",50 €,50 €,Sin valoraciones,Política de Cookies,1 dormitorio,baño compartido,1 cama,No especificado
913524697610574880,"Habitación en València, España",Valencia,"39.4864,-0.3891",40 €,40 €,"4,71",7 evaluaciones,1 dormitorio,baño compartido,No especificado,No especificado
