,ID,Tipo de habitación,Ciudad,Localización,Precio por noche Octubre,Precio por noche Agosto,Valoración,Numero valoraciones,Dormitorios,Baños,Camas,Viajeros máximos
415,1144155516518983702,"Habitación en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
416,1084675067483810117,"Alojamiento entero: apto. residencial en Gijón, España",Asturias,,87 €,No disponible en Agosto,Sin evaluaciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,No especificado,4 viajeros
417,995407757715336017,"Alojamiento entero: piso en Gijón, España",Asturias,,105 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,No especificado,4 viajeros
418,709302531086928968,"Alojamiento entero: piso en Oviedo, España",Asturias,,72 €,No disponible en Agosto,"4,77",26 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
419,872919408438899272,"Alojamiento entero: piso en Gijón, España",Asturias,,63 €,No disponible en Agosto,"4,38",13 evaluaciones,3 dormitorios,1 baño,5 camas,6 viajeros
420,3634807,"Alojamiento entero: vivienda en villaviciosa, España",Asturias,,139 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,0 baños,1 cama,2 viajeros
421,672884526663452150,"Alojamiento entero: casa rural en Asturias, España",Asturias,,180 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,5 dormitorios,3 baños,6 camas,3 viajeros
422,54015836,"Alojamiento entero: chalet en Bozanes, España",Asturias,,200 €,No disponible en Agosto,Sin valoraciones,Política de Cookies,2 dormitorios,1 baño,5 camas,5 viajeros
423,906609496271820408,"Alojamiento entero: piso en Gijón, España",Asturias,,106 €,255 €,"4,09",11 evaluaciones,3 dormitorios,1 baño,4 camas,6 viajeros
424,43613493,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,7 dormitorios,3 baños,7 camas,0 viajeros
425,1077303070728721811,"Alojamiento entero: piso en Gijón, España",Asturias,,75 €,160 €,"4,89",9 evaluaciones,2 dormitorios,1 baño,4 camas,6 viajeros
426,44546199,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"4,92",26 evaluaciones,1 dormitorio,1 baño,2 camas,3 viajeros
427,41854391,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Política de Cookies,1 dormitorio,1 baño,1 cama,2 viajeros
428,33878702,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"4,76",137 evaluaciones,2 dormitorios,1 baño,3 camas,5 viajeros
429,19763361,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,180 €,"4,94",50 evaluaciones,2 dormitorios,1 baño,2 camas,4 viajeros
430,951261190091037402,"Alojamiento entero: piso en Gijón, España",Asturias,,100 €,No disponible en Agosto,"4,33",3 evaluaciones,3 dormitorios,1 baño,4 camas,6 viajeros
431,627828378118102153,"Alojamiento entero: loft en Gijón, España",Asturias,,59 €,No disponible en Agosto,"4,64",47 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
432,926860055516550370,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,200 €,"5,0",3 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
433,45759421,"Alojamiento entero: piso en Oviedo, España",Asturias,,158 €,No disponible en Agosto,"4,73",22 evaluaciones,3 dormitorios,1 baño,3 camas,5 viajeros
434,884908106004322931,"Alojamiento entero: piso en Gijón, España",Asturias,,80 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,1 baño,4 camas,6 viajeros
435,33491356,"Alojamiento entero: apto. residencial en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,2 baños,4 camas,6 viajeros
436,903792431608208569,"Alojamiento entero: piso en Gijón, España",Asturias,,93 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,2 baños,2 camas,4 viajeros
437,984593868406235757,"Alojamiento entero: piso en Oviedo, España",Asturias,,55 €,No disponible en Agosto,"4,31",13 evaluaciones,1 dormitorio,1 baño,1 cama,2 viajeros
438,49431483,"Alojamiento entero: piso en Oviedo, España",Asturias,,99 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,2 baños,3 camas,6 viajeros
439,41279924,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,185 €,"4,90",86 evaluaciones,2 dormitorios,2 baños,2 camas,4 viajeros
440,669535493943246964,"Alojamiento entero: casa rural en Quintueles, España",Asturias,,200 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,8 camas,5 viajeros
441,50712284,"Alojamiento entero: piso en Gijón, España",Asturias,,120 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
442,878833840104598286,"Habitación en Gijón, España",Asturias,,34 €,34 €,"5,0",3 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
443,24179352,"Habitación en Gijón, España",Asturias,,37 €,40 €,"4,61",28 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
444,45050166,"Alojamiento entero: piso en Oviedo, España",Asturias,,60 €,No disponible en Agosto,"4,76",17 evaluaciones,1 dormitorio,1 baño,1 cama,3 viajeros
445,53966201,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"4,72",57 evaluaciones,2 dormitorios,2 baños,3 camas,4 viajeros
446,49794235,"Alojamiento entero: piso en Gijón, España",Asturias,,90 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,3 camas,4 viajeros
447,42330585,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,1 baño,3 camas,5 viajeros
448,1143516765583941334,"Alojamiento entero: chalet en Asturias, España",Asturias,,110 €,150 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,3 baños,3 camas,5 viajeros
449,806479656296567828,"Alojamiento entero: vivienda en Asturias, España",Asturias,,100 €,No disponible en Agosto,Sin valoraciones,Política de Cookies,2 dormitorios,2 baños,No especificado,4 viajeros
450,1157933412898865248,"Alojamiento entero: piso en Gijón, España",Asturias,,80 €,187 €,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
451,908485777716761123,"Alojamiento entero: vivienda en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"4,86",7 evaluaciones,3 dormitorios,5 baños,5 camas,7 viajeros
452,928012515567885604,"Alojamiento entero: piso en Gijón, España",Asturias,,185 €,229 €,"4,67",3 evaluaciones,3 dormitorios,1 baño,6 camas,6 viajeros
453,51148936,"Alojamiento entero: piso en Gijón, España",Asturias,,130 €,No disponible en Agosto,Sin valoraciones,Política de Cookies,2 dormitorios,1 baño,No especificado,4 viajeros
454,769958728693386082,"Alojamiento entero: piso en Gijón, España",Asturias,,60 €,128 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,1 baño,4 camas,5 viajeros
455,669614428761006676,"Minicasa en Asturias, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"4,89",35 evaluaciones,1 dormitorio,1 baño,No especificado,2 viajeros
456,1151670711936929337,"Alojamiento entero: piso en Oviedo, España",Asturias,,135 €,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
457,849121983261313376,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Política de Cookies,3 dormitorios,2 baños,3 camas,4 viajeros
458,24406076,"Habitación en Oviedo, España",Asturias,,38 €,No disponible en Agosto,"4,86",101 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
459,975899050700638161,"Alojamiento entero: piso en Grado, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,2 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
460,51576335,"Alojamiento entero: piso en Gijón, España",Asturias,,80 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,3 viajeros
461,703726771345256947,"Habitación en Oviedo, España",Asturias,,28 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,baño compartido,1 cama,No especificado
462,666317554380277668,"Habitación en Gijón, España",Asturias,,45 €,No disponible en Agosto,"4,80",20 evaluaciones,1 dormitorio,· baño privado en el alojamiento,No especificado,No especificado
463,881598544966483983,"Habitación en Oviedo, España",Asturias,,30 €,57 €,"4,81",52 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
464,41045996,"Alojamiento entero: piso en Oviedo, España",Asturias,,120 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
465,889378,"Alojamiento entero: piso en Gijón, España",Asturias,,68 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,2 camas,3 viajeros
466,948364408862342866,"Alojamiento entero: piso en Oviedo, España",Asturias,,80 €,190 €,Sin valoraciones,2 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
467,1151664268548320266,"Alojamiento entero: piso en Oviedo, España",Asturias,,132 €,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
468,663811123389159731,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,170 €,"5,0",3 evaluaciones,3 dormitorios,1 baño,No especificado,5 viajeros
469,1065339277800436267,"Alojamiento entero: apto. residencial en Gijón, España",Asturias,,63 €,No disponible en Agosto,Sin valoraciones,1 evaluación,2 dormitorios,1 baño,No especificado,3 viajeros
470,891895150550635993,"Alojamiento entero: piso en Gijón, España",Asturias,,110 €,220 €,"4,65",17 evaluaciones,2 dormitorios,1 baño,2 camas,5 viajeros
471,673883969400977485,"Habitación en Lavandera, España",Asturias,,30 €,No disponible en Agosto,"4,70",10 evaluaciones,1 dormitorio,· baño privado en la habitación,1 cama,No especificado
472,5013826,"Alojamiento entero: piso en Oviedo, España",Asturias,,60 €,No disponible en Agosto,"4,73",67 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
473,896770953213499703,"Alojamiento entero: piso en Villaviciosa, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,1 baño,No especificado,4 viajeros
474,12922583,"Alojamiento entero: piso en Oviedo, España",Asturias,,65 €,No disponible en Agosto,"4,73",219 evaluaciones,2 dormitorios,1 baño,3 camas,5 viajeros
475,989760418192656604,"Alojamiento entero: piso en Oviedo, España",Asturias,,73 €,109 €,Sin valoraciones,1 evaluación,2 dormitorios,1 baño,2 camas,3 viajeros
476,1141140198386250150,"Alojamiento entero: piso en Gijón, España",Asturias,,75 €,No disponible en Agosto,Nuevo,Política de Cookies,2 dormitorios,1 baño,3 camas,4 viajeros
477,49015880,"Alojamiento entero: vivienda en Gijón, España",Asturias,,80 €,No disponible en Agosto,Sin valoraciones,Política de Cookies,2 dormitorios,1 baño,4 camas,6 viajeros
478,1071616195784638373,"Alojamiento entero: piso en Gijón, España",Asturias,,68 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
479,42166543,"Alojamiento entero: piso en Gijón, España",Asturias,,55 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
480,879349377728369934,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"4,40",5 evaluaciones,1 dormitorio,1 baño,2 camas,4 viajeros
481,930910190799273417,"Alojamiento entero: piso en Gijón, España",Asturias,,121 €,No disponible en Agosto,"4,80",15 evaluaciones,3 dormitorios,2 baños,3 camas,5 viajeros
482,53712045,"Alojamiento entero: villa en Oviedo, España",Asturias,,300 €,450 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,4 dormitorios,5 baños,0 camas,1 viajeros
483,599668129637998479,"Alojamiento entero: piso en Gijón, España",Asturias,,97 €,No disponible en Agosto,"4,75",59 evaluaciones,2 dormitorios,2 baños,3 camas,4 viajeros
484,1100798193622104706,"Habitación en Oviedo, España",Asturias,,34 €,42 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,· baño privado en el alojamiento,1 cama,No especificado
485,50736605,"Habitación en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,"4,85",13 evaluaciones,1 dormitorio,n baño,1 cama,No especificado
486,996055236240171719,"Alojamiento entero: piso en Oviedo, España",Asturias,,500 €,195 €,Sin valoraciones,1 evaluación,3 dormitorios,1 baño,4 camas,5 viajeros
487,51231128,"Alojamiento entero: piso en Gijón, España",Asturias,,100 €,No disponible en Agosto,"4,45",20 evaluaciones,3 dormitorios,1 baño,4 camas,6 viajeros
488,26273597,"Alojamiento entero: piso en Oviedo, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,3 camas,4 viajeros
489,20499375,"Alojamiento entero: piso en Oviedo, España",Asturias,,135 €,No disponible en Agosto,"4,85",158 evaluaciones,3 dormitorios,2 baños,6 camas,6 viajeros
490,36901704,"Alojamiento entero: vivienda en Antromero, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,1 baño,3 camas,4 viajeros
491,976031173822060197,"Alojamiento entero: piso en Gijón, España",Asturias,,No disponible en Octubre,150 €,"4,80",5 evaluaciones,2 dormitorios,1 baño,No especificado,4 viajeros
492,568690259886960336,"Alojamiento entero: piso en Gijón, España",Asturias,,320 €,320 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,4 dormitorios,3 baños,8 camas,8 viajeros
493,1157249513794118126,"Alojamiento entero: piso en Nava, España",Asturias,,69 €,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,1 baño,No especificado,5 viajeros
494,1122421324892977226,"Alojamiento entero: vivienda en Gijón, España",Asturias,,No disponible en Octubre,No disponible en Agosto,Nuevo,Mostrar másMostrar más. Abre el perfil del anfitrión.,3 dormitorios,2 baños,4 camas,6 viajeros
495,938407906129289410,"Alojamiento entero: piso en Gijón, España",Asturias,,72 €,240 €,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,2 dormitorios,1 baño,2 camas,3 viajeros
496,37743618,"Alojamiento entero: piso en Gijón, España",Asturias,,100 €,160 €,"4,86",66 evaluaciones,2 dormitorios,1 baño,3 camas,4 viajeros
497,958895819732296606,"Habitación en Gijón, España",Asturias,,33 €,33 €,Nuevo,1 evaluación,1 dormitorio,Sin baños,1 cama,No especificado
498,45012299,"Habitación en Oviedo, España",Asturias,,25 €,25 €,"4,58",26 evaluaciones,1 dormitorio,baño compartido,1 cama,No especificado
499,53891796,"Alojamiento entero: piso en Oviedo, España",Asturias,,72 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,2 camas,4 viajeros
500,567887874741082920,"Alojamiento entero: piso en Oviedo, España",Asturias,,77 €,No disponible en Agosto,Sin valoraciones,Mostrar másMostrar más. Abre el perfil del anfitrión.,1 dormitorio,1 baño,1 cama,2 viajeros
